체결시간,BongFlag,가격,봉카운트,거래내역
145619,False,29.83,-1,
145623,False,29.83,-1,
145623,False,29.84,-1,
145623,False,29.84,-1,
145623,False,29.85,-1,
145623,False,29.84,-1,
145627,False,29.84,-1,
145627,False,29.85,-1,
145630,False,29.85,-1,
145632,False,29.85,-1,
145632,False,29.85,-1,
145634,False,29.85,-1,
145634,False,29.85,-1,
145634,False,29.85,-1,
145634,False,29.85,-1,
145635,False,29.85,-1,
145635,False,29.85,-1,
145635,False,29.85,-1,
145636,False,29.85,-1,
145637,False,29.84,-1,
145637,False,29.84,-1,
145637,False,29.84,-1,
145641,False,29.85,-1,
145642,False,29.84,-1,
145645,False,29.85,-1,
145647,False,29.84,-1,
145650,False,29.85,-1,
145650,False,29.85,-1,
145650,False,29.85,-1,
145650,False,29.85,-1,
145650,False,29.85,-1,
145650,False,29.85,-1,
145651,False,29.85,-1,
145651,False,29.85,-1,
145651,False,29.84,-1,
145653,False,29.85,-1,
145653,False,29.85,-1,
145653,False,29.84,-1,
145656,False,29.85,-1,
145656,False,29.85,-1,
145656,False,29.84,-1,
145656,False,29.84,-1,
145700,True,29.83,1,
145700,False,29.83,1,
145700,False,29.83,1,
145703,False,29.83,1,
145705,False,29.82,1,
145709,False,29.81,1,
145710,False,29.82,1,
145710,False,29.82,1,
145712,False,29.82,1,
145713,False,29.81,1,
145713,False,29.82,1,
145714,False,29.82,1,
145718,False,29.82,1,
145719,False,29.82,1,
145719,False,29.82,1,
145719,False,29.81,1,
145720,False,29.81,1,
145722,False,29.82,1,
145722,False,29.82,1,
145729,False,29.83,1,
145729,False,29.83,1,
145734,False,29.82,1,
145734,False,29.82,1,
145735,False,29.82,1,
145736,False,29.82,1,
145736,False,29.83,1,
145737,False,29.82,1,
145746,False,29.83,1,
145746,False,29.83,1,
145748,False,29.83,1,
145749,False,29.83,1,
145800,True,29.82,-1,
145800,False,29.83,-1,
145805,False,29.82,-1,
145807,False,29.83,-1,
145807,False,29.83,-1,
145808,False,29.82,-1,
145809,False,29.83,-1,
145809,False,29.84,-1,
145809,False,29.84,-1,
145809,False,29.84,-1,
145809,False,29.84,-1,
145809,False,29.84,-1,
145809,False,29.84,-1,
145809,False,29.84,-1,
145809,False,29.84,-1,
145809,False,29.84,-1,
145809,False,29.84,-1,
145809,False,29.84,-1,
145811,False,29.84,-1,
145814,False,29.85,-1,
145815,False,29.86,-1,
145815,False,29.86,-1,
145816,False,29.85,-1,
145816,False,29.86,-1,
145816,False,29.86,-1,
145816,False,29.87,-1,
145816,False,29.87,-1,
145816,False,29.87,-1,
145816,False,29.86,-1,
145816,False,29.87,-1,
145816,False,29.87,-1,
145817,False,29.87,-1,
145817,False,29.87,-1,
145817,False,29.88,-1,
145817,False,29.87,-1,
145817,False,29.87,-1,
145817,False,29.87,-1,
145817,False,29.87,-1,
145817,False,29.87,-1,
145818,False,29.87,-1,
145818,False,29.87,-1,
145819,False,29.88,-1,
145820,False,29.89,-1,
145820,False,29.9,-1,
145820,False,29.9,-1,
145820,False,29.9,-1,
145820,False,29.9,-1,
145820,False,29.91,-1,
145820,False,29.91,-1,
145820,False,29.9,-1,
145820,False,29.91,-1,
145820,False,29.91,-1,
145821,False,29.91,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145821,False,29.93,-1,
145821,False,29.93,-1,
145821,False,29.92,-1,
145821,False,29.91,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145821,False,29.92,-1,
145822,False,29.92,-1,
145822,False,29.92,-1,
145822,False,29.93,-1,
145822,False,29.93,-1,
145824,False,29.91,-1,
145824,False,29.91,-1,
145824,False,29.91,-1,
145826,False,29.92,-1,
145826,False,29.92,-1,
145826,False,29.92,-1,
145827,False,29.91,-1,
145827,False,29.92,-1,
145828,False,29.91,-1,
145828,False,29.93,-1,
145829,False,29.92,-1,
145829,False,29.93,-1,
145830,False,29.93,-1,
145833,False,29.92,-1,
145835,False,29.92,-1,
145836,False,29.92,-1,
145836,False,29.92,-1,
145836,False,29.92,-1,
145836,False,29.93,-1,
145836,False,29.93,-1,
145836,False,29.92,-1,
145836,False,29.93,-1,
145836,False,29.93,-1,
145836,False,29.93,-1,
145836,False,29.93,-1,
145837,False,29.92,-1,
145838,False,29.91,-1,
145839,False,29.91,-1,
145839,False,29.91,-1,
145839,False,29.9,-1,
145840,False,29.91,-1,
145840,False,29.9,-1,
145843,False,29.9,-1,
145844,False,29.9,-1,
145844,False,29.91,-1,
145844,False,29.91,-1,
145844,False,29.91,-1,
145844,False,29.91,-1,
145844,False,29.91,-1,
145845,False,29.91,-1,
145846,False,29.91,-1,
145846,False,29.92,-1,
145846,False,29.91,-1,
145847,False,29.92,-1,
145847,False,29.92,-1,
145847,False,29.92,-1,
145847,False,29.92,-1,
145848,False,29.92,-1,
145848,False,29.93,-1,
145849,False,29.93,-1,
145851,False,29.93,-1,
145851,False,29.93,-1,
145854,False,29.93,-1,
145854,False,29.93,-1,
145854,False,29.93,-1,
145855,False,29.93,-1,
145855,False,29.92,-1,
145855,False,29.92,-1,
145855,False,29.93,-1,
145856,False,29.93,-1,
145856,False,29.93,-1,
145857,False,29.93,-1,
145857,False,29.93,-1,
145859,False,29.93,-1,
145900,True,29.93,1,
145906,False,29.94,1,
145906,False,29.94,1,
145906,False,29.94,1,
145908,False,29.94,1,
145908,False,29.95,1,
145908,False,29.95,1,
145908,False,29.95,1,
145908,False,29.96,1,
145908,False,29.96,1,
145908,False,29.96,1,
145908,False,29.95,1,
145908,False,29.95,1,
145908,False,29.96,1,
145908,False,29.96,1,
145909,False,29.97,1,
145909,False,29.97,1,
145909,False,29.97,1,
145909,False,29.97,1,
145909,False,29.97,1,
145909,False,29.97,1,
145909,False,29.97,1,
145909,False,29.98,1,
145910,False,29.97,1,
145911,False,29.96,1,
145911,False,29.96,1,
145912,False,29.95,1,
145912,False,29.96,1,
145912,False,29.96,1,
145912,False,29.96,1,
145912,False,29.97,1,
145913,False,29.96,1,
145913,False,29.97,1,
145913,False,29.96,1,
145914,False,29.96,1,
145914,False,29.97,1,
145914,False,29.97,1,
145914,False,29.97,1,
145914,False,29.97,1,
145914,False,29.97,1,
145914,False,29.96,1,
145914,False,29.96,1,
145914,False,29.96,1,
145915,False,29.96,1,
145915,False,29.96,1,
145915,False,29.97,1,
145915,False,29.96,1,
145916,False,29.96,1,
145918,False,29.96,1,
145919,False,29.96,1,
145923,False,29.97,1,
145923,False,29.98,1,
145923,False,29.97,1,
145924,False,29.96,1,
145926,False,29.97,1,
145926,False,29.98,1,
145926,False,29.98,1,
145926,False,29.98,1,
145926,False,29.98,1,
145927,False,29.98,1,
145929,False,29.97,1,
145929,False,29.97,1,
145931,False,29.97,1,
145931,False,29.97,1,
145931,False,29.98,1,
145931,False,29.98,1,
145932,False,29.98,1,
145932,False,29.98,1,
145933,False,29.97,1,
145934,False,29.98,1,
145935,False,29.97,1,
145935,False,29.97,1,
145935,False,29.96,1,
145935,False,29.96,1,
145935,False,29.96,1,
145935,False,29.96,1,
145935,False,29.95,1,
145936,False,29.96,1,
145936,False,29.96,1,
145937,False,29.96,1,
145937,False,29.96,1,
145938,False,29.97,1,
145938,False,29.98,1,
145938,False,29.97,1,
145939,False,29.97,1,
145939,False,29.96,1,
145939,False,29.96,1,
145940,False,29.95,1,
145940,False,29.95,1,
145941,False,29.95,1,
145941,False,29.95,1,
145941,False,29.96,1,
145941,False,29.96,1,
145941,False,29.97,1,
145941,False,29.97,1,
145941,False,29.97,1,
145941,False,29.98,1,
145941,False,29.98,1,
145941,False,29.98,1,
145941,False,29.98,1,
145941,False,29.98,1,
145941,False,29.99,1,
145941,False,29.99,1,
145941,False,29.99,1,
145941,False,29.98,1,
145941,False,29.99,1,
145941,False,29.99,1,
145942,False,29.99,1,
145942,False,29.99,1,
145943,False,29.98,1,
145943,False,29.98,1,
145943,False,29.98,1,
145943,False,29.98,1,
145944,False,29.98,1,
145946,False,29.98,1,
145946,False,29.98,1,
145948,False,29.97,1,
145949,False,29.97,1,
145949,False,29.98,1,
145951,False,29.99,1,
145951,False,29.99,1,
145951,False,29.99,1,
145951,False,29.99,1,
145951,False,29.98,1,
145953,False,29.99,1,
145954,False,29.98,1,
145954,False,29.97,1,
145959,False,29.98,1,
150000,True,29.98,2,
150000,False,29.98,2,
150000,False,29.98,2,
150001,False,29.98,2,
150001,False,29.99,2,
150001,False,29.98,2,
150002,False,29.97,2,
150002,False,29.98,2,
150004,False,29.98,2,
150004,False,29.98,2,
150005,False,29.98,2,
150005,False,29.98,2,
150005,False,29.98,2,
150005,False,29.98,2,
150006,False,29.97,2,
150006,False,29.97,2,
150008,False,29.97,2,
150008,False,29.97,2,
150009,False,29.96,2,
